ID, IDREF, IDNUM, EventoStart, EventoEnd, TipoStart, TipoEnd, Distance_m, X_Start, Y_Start, X_End, Y_End 
93,010A51A28D,15,18,19,Cascade,Cascade,0.000,9.426727,45.874172,9.426727,45.874172 
94,010A51A28D,15,19,20,Cascade,Cascade,0.000,9.426727,45.874172,9.426727,45.874172 
95,010A51A28D,15,20,20,Cascade,Cascade,0.000,9.426727,45.874172,9.426727,45.874172 
96,010A51B367,16,12,13,Cascade,Cascade,0.047,9.426808,45.874272,9.426807,45.874271 
97,010A51B367,16,13,14,Cascade,Cascade,0.006,9.426807,45.874271,9.426807,45.874271 
98,010A51B367,16,14,15,Cascade,Banks,1.870,9.426807,45.874271,9.426791,45.874267 
99,010A51B367,16,15,16,Banks,Banks,0.000,9.426791,45.874267,9.426791,45.874267 
100,010A51B367,16,16,16,Banks,Banks,0.000,9.426791,45.874267,9.426791,45.874267 
101,010A51B445,17,12,13,Cascade,Cascade,0.066,9.426829,45.874242,9.426828,45.874242 
102,010A51B445,17,13,14,Cascade,Cascade,0.018,9.426828,45.874242,9.426828,45.874242 
103,010A51B445,17,14,15,Cascade,Cascade,0.765,9.426828,45.874242,9.426822,45.874245 
104,010A51B445,17,15,16,Cascade,Cascade,0.000,9.426822,45.874245,9.426822,45.874245 
105,010A51B445,17,16,16,Cascade,Cascade,0.000,9.426822,45.874245,9.426822,45.874245 
106,010A51CAA0,18,12,13,Cascade,Cascade,0.000,9.426812,45.874263,9.426812,45.874263 
107,010A51CAA0,18,13,14,Cascade,Cascade,0.000,9.426812,45.874263,9.426812,45.874263 
108,010A51CAA0,18,14,15,Cascade,Cascade,9.251,9.426812,45.874263,9.426738,45.874223 
109,010A51CAA0,18,15,16,Cascade,Cascade,0.000,9.426738,45.874223,9.426738,45.874223 
110,010A51CAA0,18,16,16,Cascade,Cascade,0.000,9.426738,45.874223,9.426738,45.874223 
111,010A51D024,19,12,13,Cascade,Cascade,0.050,9.426812,45.874264,9.426811,45.874264 
112,010A51D024,19,13,14,Cascade,Cascade,0.005,9.426811,45.874264,9.426811,45.874264 
113,010A51D024,19,14,15,Cascade,Cascade,2.342,9.426811,45.874264,9.426791,45.874258 
114,010A51D024,19,15,16,Cascade,Cascade,3.822,9.426791,45.874258,9.426763,45.874237 
115,010A51D024,19,16,16,Cascade,Cascade,0.000,9.426763,45.874237,9.426763,45.874237 
116,010A51DB31,20,12,13,Cascade,Cascade,0.052,9.426810,45.874270,9.426809,45.874270 
117,010A51DB31,20,13,14,Cascade,Cascade,0.015,9.426809,45.874270,9.426809,45.874270 
118,010A51DB31,20,14,15,Cascade,Cascade,0.018,9.426809,45.874270,9.426809,45.874270 
119,010A51DB31,20,15,16,Cascade,Cascade,0.302,9.426809,45.874270,9.426808,45.874267 
120,010A51DB31,20,16,18,Cascade,Steep_poolzone,38.447,9.426808,45.874267,9.426544,45.874038 
121,010A51DB31,20,18,19,Steep_poolzone,Steep_poolzone,5.010,9.426544,45.874038,9.426499,45.874039 
122,010A51DB31,20,19,20,Steep_poolzone,Steep_poolzone,7.902,9.426499,45.874039,9.426446,45.873990 
123,010A51DB31,20,20,20,Steep_poolzone,Steep_poolzone,0.000,9.426446,45.873990,9.426446,45.873990 
124,010A51E0E6,21,12,13,Cascade,Cascade,0.057,9.426825,45.874247,9.426825,45.874247 
125,010A51E0E6,21,13,14,Cascade,Cascade,0.012,9.426825,45.874247,9.426825,45.874247 
126,010A51E0E6,21,14,15,Cascade,Cascade,0.485,9.426825,45.874247,9.426820,45.874247 
127,010A51E0E6,21,15,16,Cascade,Cascade,0.000,9.426820,45.874247,9.426820,45.874247 
